"Cleanup ID",Zone,State,Country,GPS,"Cleanup Type","Cleanup Date","Group Name",Adults,Children,People,Pounds,Miles,"# of bags","Cigarette Butts","Food Wrappers (candy, chips, etc.)","Take Out/Away Containers (Plastic)","Take Out/Away Containers (Foam)","Bottle Caps (Plastic)","Bottle Caps (Metal)","Lids (Plastic)","Straws, Stirrers","Forks, Knives, Spoons","Beverage Bottles (Plastic)","Beverage Bottles (Glass)","Beverage Cans","Grocery Bags (Plastic)","Other Plastic Bags","Paper Bags","Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps","Fishing Net & Pieces","Fishing Line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Fishing Gear (Clean Swell)","6-Pack Holders","Other Plastic/Foam Packaging","Other Plastic Bottles (oil, bleach, etc.)","Strapping Bands","Tobacco Packaging/Wrap","Other Packaging (Clean Swell)","Appliances (refrigerators, washers, etc.)",Balloons,"Cigar Tips","Cigarette Lighters","Construction Materials",Fireworks,Tires,Toys,"Other Trash (Clean Swell)",Condoms,Diapers,Syringes,"Tampons/Tampon Applicators","Personal Hygiene (Clean Swell)","Foam Pieces","Glass Pieces","Plastic Pieces","Total Items Collected"
78315,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34191, -73.97482","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,4.62,2.5678,0,10,0,6,1,80,0,1,42,1,4,0,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,6,0,0,194,365
78317,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34517, -73.97263","Land (beach, shoreline and inland)",2019-09-14,Gigi3,1,0,1,8.08,0.1582,0,3,22,6,7,18,0,4,8,6,11,3,3,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,5,0,9,0,0,0,0,0,0,14,0,0,0,0,4,0,0,19,153
78318,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34704, -73.97371","Land (beach, shoreline and inland)",2019-09-14,Gigi3,2,0,2,14.31,1.0708,0,3,5,1,5,17,0,10,8,3,21,1,1,4,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,36,0,0,0,0,8,0,0,0,152
78320,"Monmouth County, NJ, USA","New Jersey, USA","United States","40.34704, -73.97383","Land (beach, shoreline and inland)",2019-09-14,gigi3,1,0,1,5.73,0.0032,0,4,17,5,1,34,0,5,11,0,2,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,120
78399,"Burlington County, NJ, USA","New Jersey, USA","United States","39.84974, -74.8754","Land (beach, shoreline and inland)",2019-09-14,,1,0,1,0.64,0.0059,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
78479,"Middlesex County, NJ, USA","New Jersey, USA","United States","40.40872, -74.57306","Land (beach, shoreline and inland)",2019-09-15,#CVSNJbaydreamers,2,0,2,27.32,0.0592,0,74,8,11,3,947,0,12,512,33,21,14,16,3,0,0,0,18,0,0,0,0,0,5,0,0,0,0,0,4,0,3,0,0,0,0,0,9,32,0,0,0,0,13,0,0,10,1748
78619,"Morris County, NJ, USA","New Jersey, USA","United States","40.800846813398, -74.47501028203","Land (beach, shoreline and inland)",2019-09-18,"Hamburg Sud RNA Morristown",8,0,8,50,1,7,28,23,1,0,19,14,2,6,4,15,28,36,4,15,0,0,2,7,0,1,0,0,0,0,4,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,8,236
79930,"Morris County, NJ, USA","New Jersey, USA","United States","40.9036, -74.41211","Land (beach, shoreline and inland)",2019-09-21,"Rockaway River Boonton",2,0,2,10.38,0.855,0,5,13,2,0,5,0,1,7,6,9,4,2,15,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,21,0,0,0,0,7,0,0,30,149
79936,"Morris County, NJ, USA","New Jersey, USA","United States","40.90261, -74.41238","Land (beach, shoreline and inland)",2019-09-21,"Rockaway River Boonton ",1,0,1,23.53,1.8351,0,4,9,1,0,5,0,1,3,0,2,36,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,153,228
79968,"Morris County, NJ, USA","New Jersey, USA","United States","40.90246, -74.41311","Land (beach, shoreline and inland)",2019-09-21,"Rockaway River Boonton",2,0,2,7.6,0.9267,0,0,39,11,0,0,0,3,3,3,6,3,13,19,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,35,165
79969,"Morris County, NJ, USA","New Jersey, USA","United States","40.90244, -74.41285","Land (beach, shoreline and inland)",2019-09-21,"Rockaway River Boonton ",1,0,1,12.87,1.3527,0,2,32,3,3,14,0,10,4,3,34,9,21,8,0,0,0,13,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,14,0,0,0,0,1,0,0,14,191
